Location_code,Year,Taxa,CDBN_ID,Seq_ID,Race,SY
MISA,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3931.2000000000003
MTSI,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,3087.84
MTSI,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,3222.2400000000002
MTSI,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,2881.76
MTSI,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,3046.4
MTSI,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,2836.9600000000005
MTSI,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,3289.4400000000005
MTSI,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2948.9600000000005
MTSI,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2960.1600000000003
MTSI,2009,CDBN_305_Max,Max,CDBN_305,Durango,3647.84
MTSI,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,2912.0000000000005
MTSI,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,3228.9600000000005
MTSI,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3404.8
MTSI,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,2657.76
MTSI,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,3214.4
MTSI,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3352.1600000000003
MTSI,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2713.76
MTSI,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3311.84
NDHA,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,2441.6000000000004
NDHA,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,1993.6000000000001
NDHA,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,2531.2000000000003
NDHA,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,2699.2000000000003
NDHA,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,2060.8
NDHA,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,1814.4
NDHA,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2419.2000000000003
NDHA,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,1500.8000000000002
NDHA,2009,CDBN_305_Max,Max,CDBN_305,Durango,2105.6000000000004
NDHA,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,2385.6000000000004
NDHA,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,1960.0000000000002
NDHA,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,2744.0000000000005
NDHA,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,2441.6000000000004
NDHA,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2856.0000000000005
NDHA,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,2441.6000000000004
NDHA,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2553.6000000000004
NDHA,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3113.6000000000004
NESB,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,2788.8
NESB,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,3324.1600000000003
NESB,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3240.1600000000003
NESB,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,3211.0400000000004
NESB,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,2946.7200000000003
NESB,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,2420.32
NESB,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,3525.76
NESB,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2653.28
NESB,2009,CDBN_305_Max,Max,CDBN_305,Durango,3207.6800000000003
NESB,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,3445.1200000000003
NESB,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,4173.120000000001
NESB,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3353.28
NESB,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,2722.7200000000003
NESB,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2115.6800000000003
NESB,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,4323.200000000001
NESB,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2462.88
NESB,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2605.1200000000003
NYFR,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,2203.0400000000004
NYFR,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,2120.1600000000003
NYFR,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,2432.6400000000003
NYFR,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,2838.0800000000004
NYFR,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,2064.1600000000003
NYFR,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,1621.7600000000002
NYFR,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2677.92
NYFR,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2758.5600000000004
NYFR,2009,CDBN_305_Max,Max,CDBN_305,Durango,2098.88
NYFR,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,2861.6000000000004
NYFR,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,2543.5200000000004
NYFR,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,2588.32
NYFR,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,1981.2800000000002
NYFR,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2652.1600000000003
NYFR,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,2651.0400000000004
NYFR,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2237.76
NYFR,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2943.36
ONGU,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,768.32
ONGU,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,1235.3600000000001
ONGU,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,1294.72
ONGU,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,1310.4
ONGU,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,654.08
ONGU,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,534.24
ONGU,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,1629.6000000000001
ONGU,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2311.6800000000003
ONGU,2009,CDBN_305_Max,Max,CDBN_305,Durango,1142.4
ONGU,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,1281.2800000000002
ONGU,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,1379.8400000000001
ONGU,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,2212
ONGU,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,1443.68
ONGU,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,1496.3200000000002
ONGU,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,930.7200000000001
ONGU,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2042.88
ONGU,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,1182.72
WAOT,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,4114.88
WAOT,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,3749.76
WAOT,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3036.32
WAOT,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,4430.72
WAOT,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,2975.84
WAOT,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,4624.4800000000005
WAOT,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,4259.360000000001
WAOT,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,3542.5600000000004
WAOT,2009,CDBN_305_Max,Max,CDBN_305,Durango,4592
WAOT,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,3828.1600000000003
WAOT,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,4452
WAOT,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3048.6400000000003
WAOT,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,3094.5600000000004
WAOT,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,4437.4400000000005
WAOT,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3468.6400000000003
WAOT,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,4077.9200000000005
WAOT,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3542.5600000000004
WYPO,2009,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,3355.5200000000004
WYPO,2009,CDBN_184_CO_33875,CO_33875,CDBN_184,Durango,4654.72
WYPO,2009,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3973.76
WYPO,2009,CDBN_255_Eclipse,Eclipse,CDBN_255,Mesoamerican,4100.320000000001
WYPO,2009,CDBN_269_IP08_2,IP08_2,CDBN_269,Durango,3921.1200000000003
WYPO,2009,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,2938.88
WYPO,2009,CDBN_195_Lariat,Lariat,CDBN_195,Durango,4920.160000000001
WYPO,2009,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,3506.7200000000003
WYPO,2009,CDBN_305_Max,Max,CDBN_305,Durango,4430.72
WYPO,2009,CDBN_174_ND307,ND307,CDBN_174,Durango,4430.72
WYPO,2009,CDBN_095_Othello,Othello,CDBN_095,Durango,4612.160000000001
WYPO,2009,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,4065.6000000000004
WYPO,2009,CDBN_214_Sequoia,Sequoia,CDBN_214,Durango,3722.8800000000006
WYPO,2009,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,3573.9200000000005
WYPO,2009,CDBN_217_Stampede,Stampede,CDBN_217,Durango,4036.4800000000005
WYPO,2009,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2608.4800000000005
WYPO,2009,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3830.4000000000005
CADV,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,3758.7200000000003
CADV,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2338.5600000000004
CADV,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,1817.7600000000002
CADV,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3665.76
CADV,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,3909.9200000000005
CADV,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,4000.6400000000003
CADV,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,3039.6800000000003
CADV,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,4109.280000000001
CADV,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,4356.8
CADV,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,3207.6800000000003
CADV,2008,CDBN_305_Max,Max,CDBN_305,Durango,3791.2000000000003
CADV,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,3589.6000000000004
CADV,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,3076.6400000000003
CADV,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,2749.6000000000004
CADV,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,3774.4000000000005
CADV,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,3535.84
CADV,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3321.9200000000005
CADV,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,3627.6800000000003
CADV,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2912.0000000000005
CADV,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,3992.8
CADV,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3861.76
CADV,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3207.6800000000003
IDKI,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,2499.84
IDKI,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2345.28
IDKI,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,2083.2000000000003
IDKI,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3111.36
IDKI,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,3449.6000000000004
IDKI,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,2937.76
IDKI,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,2228.8
IDKI,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,3535.84
IDKI,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,3265.9200000000005
IDKI,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,3215.5200000000004
IDKI,2008,CDBN_305_Max,Max,CDBN_305,Durango,3858.4000000000005
IDKI,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,3330.88
IDKI,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,2173.92
IDKI,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,1999.2000000000003
IDKI,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,3624.32
IDKI,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,2998.2400000000002
IDKI,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,2475.2000000000003
IDKI,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,3399.2000000000003
IDKI,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2496.48
IDKI,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,3204.32
IDKI,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3790.0800000000004
IDKI,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2189.6000000000004
MIEN,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,3270.4
MIEN,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,3427.2000000000003
MIEN,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,3393.6000000000004
MISA,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,1926.4
MISA,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,1960.0000000000002
MISA,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,1456.0000000000002
MISA,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,1422.4
MISA,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,2284.8
MISA,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,2632.0000000000005
MISA,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2396.8
MISA,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,1870.4
MISA,2008,CDBN_305_Max,Max,CDBN_305,Durango,974.4000000000001
MISA,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,1926.4
MISA,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,1848.0000000000002
MISA,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,1512.0000000000002
MISA,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,1624.0000000000002
MISA,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,1859.2000000000003
MISA,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,2139.2000000000003
MISA,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2598.4
MISA,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,1657.6000000000001
MISA,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,2475.2000000000003
MISA,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2486.4
MNPR,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,3606.4000000000005
MNPR,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,3774.4000000000005
MNPR,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,2329.6000000000004
MTSI,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,2744.0000000000005
MTSI,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2385.6000000000004
MTSI,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,3292.8
MTSI,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3640.0000000000005
MTSI,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,2934.4
MTSI,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,3404.8
MTSI,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,2620.8
MTSI,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,3740.8
MTSI,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,4076.8
MTSI,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2688.0000000000005
MTSI,2008,CDBN_305_Max,Max,CDBN_305,Durango,3684.8
MTSI,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,3393.6000000000004
MTSI,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,2654.4
MTSI,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,2273.6000000000004
MTSI,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,3987.2000000000003
MTSI,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,3808.0000000000005
MTSI,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3606.4000000000005
MTSI,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,2956.8
MTSI,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,3203.2000000000003
MTSI,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,3046.4
MTSI,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,2900.8
MTSI,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2990.4
NDHA,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,2492.0000000000005
NDHA,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,2060.8
NDHA,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,2755.2000000000003
NDHA,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,2184
NDHA,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,2475.2000000000003
NDHA,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,2632.0000000000005
NDHA,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2844.8
NDHA,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2727.2000000000003
NDHA,2008,CDBN_305_Max,Max,CDBN_305,Durango,2598.4
NDHA,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,2531.2000000000003
NDHA,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,2836.9600000000005
NDHA,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,2284.8
NDHA,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,2452.8
NDHA,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,2811.2000000000003
NDHA,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,2620.8
NDHA,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2430.4
NDHA,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,2889.6000000000004
NDHA,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,2833.6000000000004
NDHA,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2475.2000000000003
NESB,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,3151.6800000000003
NESB,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2573.76
NESB,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,1884.9600000000003
NESB,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,3018.4
NESB,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,2646.5600000000004
NESB,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,3162.88
NESB,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,2671.2000000000003
NESB,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,3792.32
NESB,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2479.6800000000003
NESB,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,3105.76
NESB,2008,CDBN_305_Max,Max,CDBN_305,Durango,2755.2000000000003
NESB,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,2770.88
NESB,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,3312.9600000000005
NESB,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,2138.0800000000004
NESB,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,2710.4
NESB,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,3161.76
NESB,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3068.8
NESB,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,2084.32
NESB,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,3085.6000000000004
NESB,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,2947.84
NESB,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3169.6000000000004
NESB,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,3011.6800000000003
NYFR,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,1943.2000000000003
NYFR,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2200.8
NYFR,2008,CDBN_163_Capri,Capri,CDBN_163,Nueva Granada,2381.1200000000003
NYFR,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,2324
NYFR,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,1739.3600000000001
NYFR,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,1282.4
NYFR,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,2811.2000000000003
NYFR,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,1769.6000000000001
NYFR,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,1580.3200000000002
NYFR,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2903.0400000000004
NYFR,2008,CDBN_305_Max,Max,CDBN_305,Durango,1839.0400000000002
NYFR,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,2038.4
NYFR,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,2736.1600000000003
NYFR,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,2720.4800000000005
NYFR,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,2335.2000000000003
NYFR,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,2228.8
NYFR,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,3074.4
NYFR,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,1457.1200000000001
NYFR,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2817.92
NYFR,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,2536.8
NYFR,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,1981.2800000000002
NYFR,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2698.0800000000004
ONGU,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,1864.8000000000002
ONGU,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2085.44
ONGU,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,2476.32
ONGU,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,1872.64
ONGU,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,1289.1200000000001
ONGU,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,1832.3200000000002
ONGU,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,1607.2
ONGU,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,2770.88
ONGU,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,2384.48
ONGU,2008,CDBN_305_Max,Max,CDBN_305,Durango,1538.88
ONGU,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,2309.44
ONGU,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,2072
ONGU,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,2065.28
ONGU,2008,CDBN_095_Othello,Othello,CDBN_095,Durango,1792.0000000000002
ONGU,2008,CDBN_206_Quincy,Quincy,CDBN_206,Durango,2041.7600000000002
ONGU,2008,CDBN_210_Santa_Fe,Santa_Fe,CDBN_210,Durango,2262.4
ONGU,2008,CDBN_211_Sawtooth,Sawtooth,CDBN_211,Durango,1618.4
ONGU,2008,CDBN_215_Shania,Shania,CDBN_215,Mesoamerican,2140.32
ONGU,2008,CDBN_216_Shoshone,Shoshone,CDBN_216,Durango,2152.6400000000003
ONGU,2008,CDBN_217_Stampede,Stampede,CDBN_217,Durango,1809.92
ONGU,2008,CDBN_228_Zorro,Zorro,CDBN_228,Mesoamerican,2111.2000000000003
WAOT,2008,CDBN_295_Avalanche,Avalanche,CDBN_295,Mesoamerican,3383.5200000000004
WAOT,2008,CDBN_168_Blush,Blush,CDBN_168,Nueva Granada,2572.6400000000003
WAOT,2008,CDBN_254_Croissant,Croissant,CDBN_254,Durango,5068.000000000001
WAOT,2008,CDBN_096_Hungerford,Hungerford,CDBN_096,Durango,4164.160000000001
WAOT,2008,CDBN_270_Jackpot,Jackpot,CDBN_270,Durango,4214.56
WAOT,2008,CDBN_056_Jet_Black,Jet_Black,CDBN_056,Mesoamerican,4441.92
WAOT,2008,CDBN_272_Kimberly,Kimberly,CDBN_272,Durango,5264.000000000001
WAOT,2008,CDBN_195_Lariat,Lariat,CDBN_195,Durango,5210.240000000001
WAOT,2008,CDBN_197_Lightning,Lightning,CDBN_197,Mesoamerican,4206.72
WAOT,2008,CDBN_305_Max,Max,CDBN_305,Durango,4662.56
WAOT,2008,CDBN_198_Merlot,Merlot,CDBN_198,Durango,3943.5200000000004
WAOT,2008,CDBN_200_N05324,N05324,CDBN_200,Mesoamerican,4355.68
WAOT,2008,CDBN_189_OAC_Lyrik,OAC_Lyrik,CDBN_189,Nueva Granada,1237.6000000000001
