"Year","SY","Race","Year0"
1987,617.12,"Nueva Granada",6
1987,486.08,"Nueva Granada",6
1987,939.68,"Durango",6
1987,338.24,"Durango",6
1987,592.48,"Durango",6
1987,1089.76,"Durango",6
1987,3217.76,"Mesoamerican",6
1987,3911.04,"Mesoamerican",6
1987,3980.48,"Durango",6
1987,3594.08,"Nueva Granada",6
1987,3384.64,"Nueva Granada",6
1987,3773.28,"Nueva Granada",6
1987,3669.12,"Nueva Granada",6
1987,3148.32,"Nueva Granada",6
1987,4229.12,"Durango",6
1987,3642.24,"Nueva Granada",6
1987,4152.96,"Nueva Granada",6
1987,4179.84,"Durango",6
1987,4422.88,"Durango",6
1987,3575.04,"Durango",6
1987,3691.52,"Durango",6
1987,3311.84,"Mesoamerican",6
1987,4055.52,"Mesoamerican",6
1987,3668,"Durango",6
1987,3911.04,"Nueva Granada",6
1987,4307.52,"Nueva Granada",6
1987,4141.76,"Nueva Granada",6
1987,3747.52,"Nueva Granada",6
1987,3711.68,"Nueva Granada",6
1987,3946.88,"Durango",6
1987,4334.4,"Nueva Granada",6
1987,4058.88,"Nueva Granada",6
1987,4492.32,"Durango",6
1987,4648,"Durango",6
1987,3756.48,"Durango",6
1987,4002.88,"Durango",6
1987,2793.28,"Mesoamerican",6
1987,2532.32,"Mesoamerican",6
1987,3211.04,"Durango",6
1987,2946.72,"Nueva Granada",6
1987,2888.48,"Nueva Granada",6
1987,2808.96,"Nueva Granada",6
1987,2800,"Nueva Granada",6
1987,1660.96,"Nueva Granada",6
1987,3293.92,"Durango",6
1987,2344.16,"Nueva Granada",6
1987,2408,"Nueva Granada",6
1987,3438.4,"Durango",6
1987,3767.68,"Durango",6
1987,3354.4,"Durango",6
1987,3178.56,"Durango",6
1987,2962.4,"Mesoamerican",6
1987,2839.2,"Mesoamerican",6
1987,4481.12,"Durango",6
1987,2617.44,"Nueva Granada",6
1987,2499.84,"Nueva Granada",6
1987,1934.24,"Nueva Granada",6
1987,2265.76,"Nueva Granada",6
1987,2141.44,"Nueva Granada",6
1987,3248,"Durango",6
1987,2889.6,"Nueva Granada",6
1987,2676.8,"Nueva Granada",6
1987,3875.2,"Durango",6
1987,4150.72,"Durango",6
1987,3073.28,"Durango",6
1987,3974.88,"Durango",6
1987,2948.96,"Mesoamerican",6
1987,2788.8,"Mesoamerican",6
1987,3752,"Durango",6
1987,2686.88,"Nueva Granada",6
1987,2595.04,"Nueva Granada",6
1987,2106.72,"Nueva Granada",6
1987,1821.12,"Nueva Granada",6
1987,1640.8,"Nueva Granada",6
1987,4457.6,"Durango",6
1987,1943.2,"Nueva Granada",6
1987,1565.76,"Nueva Granada",6
1987,3661.28,"Durango",6
1987,3766.56,"Durango",6
1987,2757.44,"Durango",6
1987,4266.08,"Durango",6
1987,2913.12,"Mesoamerican",6
1987,2317.28,"Mesoamerican",6
1987,3278.24,"Durango",6
1987,2731.68,"Nueva Granada",6
1987,2527.84,"Nueva Granada",6
1987,1786.4,"Nueva Granada",6
1987,1830.08,"Nueva Granada",6
1987,1672.16,"Nueva Granada",6
1987,4180.96,"Durango",6
1987,2232.16,"Nueva Granada",6
1987,1476.16,"Nueva Granada",6
1987,3348.8,"Durango",6
1987,3881.92,"Durango",6
1987,3815.84,"Durango",6
1987,3645.6,"Durango",6
1987,3904.32,"Mesoamerican",6
1987,3249.12,"Mesoamerican",6
1987,3393.6,"Durango",6
1987,3909.92,"Nueva Granada",6
1987,3324.16,"Nueva Granada",6
1987,2499.84,"Nueva Granada",6
1987,1938.72,"Nueva Granada",6
1987,2548,"Nueva Granada",6
1987,3504.48,"Durango",6
1987,2321.76,"Nueva Granada",6
1987,1603.84,"Nueva Granada",6
1987,2587.2,"Durango",6
1987,2844.8,"Durango",6
1987,3127.04,"Durango",6
1987,3480.96,"Durango",6
1987,2481.92,"Durango",6
1987,1618.4,"Durango",6
1987,680.96,"Durango",6
1987,1568,"Mesoamerican",6
1987,1209.6,"Mesoamerican",6
1987,918.4,"Nueva Granada",6
1987,2094.4,"Nueva Granada",6
1987,1769.6,"Nueva Granada",6
1987,1344,"Nueva Granada",6
1987,2721.6,"Nueva Granada",6
1987,1500.8,"Durango",6
1987,1444.8,"Nueva Granada",6
1987,3516.8,"Mesoamerican",6
1987,3662.4,"Mesoamerican",6
1987,3203.2,"Durango",6
1987,2990.4,"Nueva Granada",6
1987,3528,"Nueva Granada",6
1987,2150.4,"Nueva Granada",6
1987,2385.6,"Nueva Granada",6
1987,2542.4,"Nueva Granada",6
1987,4446.4,"Durango",6
1987,2956.8,"Nueva Granada",6
1987,2475.2,"Nueva Granada",6
1987,3147.2,"Durango",6
1987,3192,"Durango",6
1987,3550.4,"Durango",6
1987,4132.8,"Durango",6
1987,4004,"Mesoamerican",6
1987,4004,"Mesoamerican",6
1987,4735.36,"Durango",6
1987,4089.12,"Nueva Granada",6
1987,4046.56,"Nueva Granada",6
1987,3787.84,"Nueva Granada",6
1987,3486.56,"Nueva Granada",6
1987,2152.64,"Nueva Granada",6
1987,4305.28,"Durango",6
1987,2797.76,"Nueva Granada",6
1987,3744.16,"Nueva Granada",6
1987,4261.6,"Durango",6
1987,4649.12,"Durango",6
1987,4046.56,"Durango",6
1987,4046.56,"Durango",6
1987,1204,"Mesoamerican",6
1987,1337.28,"Mesoamerican",6
1987,1410.08,"Durango",6
1987,1011.36,"Nueva Granada",6
1987,1262.24,"Nueva Granada",6
1987,1042.72,"Nueva Granada",6
1987,710.08,"Nueva Granada",6
1987,862.4,"Nueva Granada",6
1987,1121.12,"Durango",6
1987,563.36,"Nueva Granada",6
1987,686.56,"Nueva Granada",6
1987,1358.56,"Durango",6
1987,1199.52,"Durango",6
1987,1218.56,"Durango",6
1987,1684.48,"Durango",6
1987,2486.4,"Mesoamerican",6
1987,2517.76,"Mesoamerican",6
1987,1677.76,"Durango",6
1987,2217.6,"Nueva Granada",6
1987,2468.48,"Nueva Granada",6
1987,2570.4,"Nueva Granada",6
1987,2449.44,"Nueva Granada",6
1987,2576,"Nueva Granada",6
1987,3065.44,"Durango",6
1987,2489.76,"Nueva Granada",6
1987,3168.48,"Nueva Granada",6
1987,2580.48,"Durango",6
1987,2433.76,"Durango",6
1987,2003.68,"Durango",6
1987,2907.52,"Durango",6
1987,2617.44,"Mesoamerican",6
1987,2521.12,"Mesoamerican",6
1987,3323.04,"Durango",6
1987,1849.12,"Nueva Granada",6
1987,1430.24,"Nueva Granada",6
1987,1253.28,"Nueva Granada",6
1987,976.64,"Nueva Granada",6
1987,1486.24,"Nueva Granada",6
1987,3204.32,"Durango",6
1987,1688.96,"Nueva Granada",6
1987,803.04,"Nueva Granada",6
1987,3376.8,"Durango",6
1987,3116.96,"Durango",6
1987,3412.64,"Durango",6
1987,2821.28,"Durango",6
1987,1396.64,"Mesoamerican",6
1987,801.92,"Mesoamerican",6
1987,1262.24,"Durango",6
1987,855.68,"Nueva Granada",6
1987,703.36,"Nueva Granada",6
1987,208.32,"Nueva Granada",6
1987,277.76,"Nueva Granada",6
1987,436.8,"Nueva Granada",6
1987,1237.6,"Durango",6
1987,664.16,"Nueva Granada",6
1987,287.84,"Nueva Granada",6
1987,1321.6,"Durango",6
1987,1369.76,"Durango",6
1987,1245.44,"Durango",6
1987,1611.68,"Durango",6
1987,2135.84,"Mesoamerican",6
1987,2313.92,"Mesoamerican",6
1987,1836.8,"Durango",6
1987,2329.6,"Nueva Granada",6
1987,2352,"Nueva Granada",6
1987,2158.24,"Nueva Granada",6
1987,2041.76,"Nueva Granada",6
1987,1665.44,"Nueva Granada",6
1987,2606.24,"Durango",6
1987,2177.28,"Nueva Granada",6
1987,1991.36,"Nueva Granada",6
1987,2810.08,"Durango",6
1987,2428.16,"Durango",6
1987,2330.72,"Durango",6
1987,3047.52,"Durango",6
1987,3338.72,"Mesoamerican",6
1987,3472,"Mesoamerican",6
1987,3734.08,"Durango",6
1987,3540.32,"Durango",6
1987,3553.76,"Durango",6
1987,3551.52,"Durango",6
1987,3385.76,"Durango",6
1987,3122.56,"Durango",6
1986,3878.56,"Durango",5
1986,3526.88,"Durango",5
1986,2516.64,"Mesoamerican",5
1986,3204.32,"Mesoamerican",5
1986,3570.56,"Durango",5
1986,3162.88,"Mesoamerican",5
1986,2304.96,"Durango",5
1986,3501.12,"Durango",5
1986,2774.24,"Mesoamerican",5
1986,1753.92,"Nueva Granada",5
1986,1330.56,"Nueva Granada",5
1986,2266.88,"Nueva Granada",5
1986,1518.72,"Nueva Granada",5
1986,1610.56,"Nueva Granada",5
1986,3381.28,"Durango",5
1986,2441.6,"Nueva Granada",5
1986,1143.52,"Nueva Granada",5
1986,2750.72,"Durango",5
1986,3021.76,"Durango",5
1986,2475.2,"Durango",5
1986,3024,"Durango",5
1986,3446.24,"Durango",5
1986,3122.56,"Durango",5
1986,2972.48,"Durango",5
1986,1947.68,"Mesoamerican",5
1986,1616.16,"Mesoamerican",5
1986,3557.12,"Durango",5
1986,1566.88,"Mesoamerican",5
1986,2317.28,"Durango",5
1986,3193.12,"Durango",5
1986,1570.24,"Mesoamerican",5
1986,1228.64,"Nueva Granada",5
1986,1860.32,"Nueva Granada",5
1986,3178.56,"Nueva Granada",5
1986,1460.48,"Nueva Granada",5
1986,2842.56,"Nueva Granada",5
1986,2667.84,"Durango",5
1986,2744,"Nueva Granada",5
1986,1337.28,"Nueva Granada",5
1986,2666.72,"Durango",5
1986,3074.4,"Durango",5
1986,2520,"Durango",5
1986,3128.16,"Durango",5
1986,2997.12,"Durango",5
1986,3179.68,"Durango",5
1986,2749.6,"Durango",5
1986,2242.24,"Mesoamerican",5
1986,2348.64,"Mesoamerican",5
1986,3007.2,"Durango",5
1986,2606.24,"Mesoamerican",5
1986,2275.84,"Durango",5
1986,2238.88,"Durango",5
1986,1790.88,"Mesoamerican",5
1986,2210.88,"Nueva Granada",5
1986,1869.28,"Nueva Granada",5
1986,1260,"Nueva Granada",5
1986,2223.2,"Nueva Granada",5
1986,1551.2,"Nueva Granada",5
1986,2412.48,"Durango",5
1986,1792,"Nueva Granada",5
1986,2111.2,"Nueva Granada",5
1986,2442.72,"Durango",5
1986,2171.68,"Durango",5
1986,2087.68,"Durango",5
1986,2982.56,"Durango",5
1986,2246.72,"Durango",5
1986,1377.6,"Durango",5
1986,1450.4,"Durango",5
1986,1199.52,"Mesoamerican",5
1986,1025.92,"Mesoamerican",5
1986,1507.52,"Durango",5
1986,1730.4,"Mesoamerican",5
1986,791.84,"Durango",5
1986,939.68,"Durango",5
1986,807.52,"Mesoamerican",5
1986,735.84,"Nueva Granada",5
1986,900.48,"Nueva Granada",5
1986,492.8,"Nueva Granada",5
1986,875.84,"Nueva Granada",5
1986,301.28,"Nueva Granada",5
1986,1522.08,"Durango",5
1986,687.68,"Nueva Granada",5
1986,929.6,"Nueva Granada",5
1986,668.64,"Durango",5
1986,1257.76,"Durango",5
1986,501.76,"Durango",5
1986,1749.44,"Durango",5
1986,1329.44,"Durango",5
1986,2324,"Durango",5
1986,2405.76,"Durango",5
1986,1635.2,"Mesoamerican",5
1986,1873.76,"Mesoamerican",5
1986,2539.04,"Durango",5
1986,1739.36,"Mesoamerican",5
1986,2541.28,"Durango",5
1986,2590.56,"Durango",5
1986,1615.04,"Mesoamerican",5
1986,2070.88,"Nueva Granada",5
1986,2004.8,"Nueva Granada",5
1986,1532.16,"Nueva Granada",5
1986,2013.76,"Nueva Granada",5
1986,1694.56,"Nueva Granada",5
1986,1974.56,"Durango",5
1986,1341.76,"Nueva Granada",5
1986,1897.28,"Nueva Granada",5
1986,2683.52,"Durango",5
1986,2968,"Durango",5
1986,2199.68,"Durango",5
1986,2037.28,"Durango",5
1986,2009.28,"Durango",5
1986,3280.48,"Durango",5
1986,3407.04,"Durango",5
1986,2539.04,"Mesoamerican",5
1986,2113.44,"Mesoamerican",5
1986,3435.04,"Durango",5
1986,1974.56,"Mesoamerican",5
1986,2856,"Durango",5
1986,2237.76,"Nueva Granada",5
1986,2348.64,"Nueva Granada",5
1986,2031.68,"Nueva Granada",5
1986,2619.68,"Durango",5
1986,1844.64,"Nueva Granada",5
1986,2163.84,"Nueva Granada",5
1986,3196.48,"Durango",5
1986,3612,"Durango",5
1986,2579.36,"Durango",5
1986,3317.44,"Durango",5
1986,3319.68,"Durango",5
1986,4667.04,"Durango",5
1986,4396,"Durango",5
1986,4401.6,"Mesoamerican",5
1986,3594.08,"Mesoamerican",5
1986,5163.2,"Durango",5
1986,2999.36,"Mesoamerican",5
1986,4424,"Durango",5
1986,5008.64,"Durango",5
1986,2711.52,"Mesoamerican",5
1986,2906.4,"Nueva Granada",5
1986,3363.36,"Nueva Granada",5
1986,2459.52,"Nueva Granada",5
1986,3011.68,"Nueva Granada",5
1986,1468.32,"Nueva Granada",5
1986,4753.28,"Durango",5
1986,2766.4,"Nueva Granada",5
1986,3314.08,"Nueva Granada",5
1986,4124.96,"Durango",5
1986,5045.6,"Durango",5
1986,3888.64,"Durango",5
1986,5181.12,"Durango",5
1986,4738.72,"Durango",5
1986,4110.4,"Durango",5
1986,3553.76,"Durango",5
1986,2416.96,"Mesoamerican",5
1986,2268,"Mesoamerican",5
1986,3138.24,"Durango",5
1986,2274.72,"Mesoamerican",5
1986,3197.6,"Durango",5
1986,3365.6,"Durango",5
1986,2167.2,"Mesoamerican",5
1986,2096.64,"Nueva Granada",5
1986,2031.68,"Nueva Granada",5
1986,2437.12,"Nueva Granada",5
1986,2497.6,"Nueva Granada",5
1986,2197.44,"Nueva Granada",5
1986,3920,"Durango",5
1986,2362.08,"Nueva Granada",5
1986,2257.92,"Nueva Granada",5
1986,3283.84,"Durango",5
1986,2942.24,"Durango",5
1986,3241.28,"Durango",5
1986,4096.96,"Durango",5
1986,2976.96,"Durango",5
1986,3839.36,"Durango",5
1986,4944.8,"Durango",5
1986,3167.36,"Mesoamerican",5
1986,3675.84,"Mesoamerican",5
1986,3853.92,"Durango",5
1986,2702.56,"Mesoamerican",5
1986,3857.28,"Durango",5
1986,3646.72,"Durango",5
1986,2434.88,"Mesoamerican",5
1986,2808.96,"Nueva Granada",5
1986,3006.08,"Nueva Granada",5
1986,1967.84,"Nueva Granada",5
1986,1686.72,"Nueva Granada",5
1986,1490.72,"Nueva Granada",5
1986,4081.28,"Durango",5
1986,2199.68,"Nueva Granada",5
1986,2728.32,"Nueva Granada",5
1986,4229.12,"Durango",5
1986,3724,"Durango",5
1986,3519.04,"Durango",5
1986,4421.76,"Durango",5
1986,3315.2,"Durango",5
1986,2694.72,"Durango",5
1986,1771.84,"Durango",5
1986,2315.04,"Durango",5
1986,2618.56,"Durango",5
1986,3353.28,"Durango",5
1986,3242.4,"Durango",5
1986,2331.84,"Mesoamerican",5
1986,2709.28,"Mesoamerican",5
1986,3004.96,"Durango",5
1986,2670.08,"Mesoamerican",5
1986,2654.4,"Durango",5
1986,2601.76,"Durango",5
1986,2425.92,"Mesoamerican",5
1986,2767.52,"Nueva Granada",5
1986,2569.28,"Nueva Granada",5
1986,1255.52,"Nueva Granada",5
1986,2891.84,"Nueva Granada",5
1986,1076.32,"Nueva Granada",5
1986,2864.96,"Durango",5
1986,1515.36,"Nueva Granada",5
1986,2895.2,"Nueva Granada",5
1986,3541.44,"Durango",5
1986,2946.72,"Durango",5
1986,2396.8,"Durango",5
1986,3281.6,"Durango",5
1986,2946.72,"Durango",5
1986,2710.4,"Durango",5
1986,1814.4,"Durango",5
1986,1769.6,"Mesoamerican",5
1986,1915.2,"Nueva Granada",5
1986,2531.2,"Nueva Granada",5
1986,2352,"Nueva Granada",5
1986,2564.8,"Durango",5
1986,2094.4,"Nueva Granada",5
1986,2105.6,"Durango",5
1986,2083.2,"Durango",5
1986,3606.4,"Durango",5
1986,3147.2,"Durango",5
1986,2139.2,"Mesoamerican",5
1986,3024,"Mesoamerican",5
1986,3236.8,"Durango",5
1986,2822.4,"Mesoamerican",5
1986,1948.8,"Durango",5
1986,2710.4,"Durango",5
1986,2732.8,"Mesoamerican",5
1986,2688,"Nueva Granada",5
1986,2788.8,"Nueva Granada",5
1986,2161.6,"Nueva Granada",5
1986,2531.2,"Nueva Granada",5
1986,2553.6,"Nueva Granada",5
1986,3214.4,"Durango",5
1986,2912,"Nueva Granada",5
1986,2654.4,"Nueva Granada",5
1986,1825.6,"Durango",5
1986,2094.4,"Durango",5
1986,1836.8,"Durango",5
1986,3012.8,"Durango",5
1986,3404.8,"Durango",5
1986,2383.36,"Durango",5
1986,2433.76,"Durango",5
1986,2723.84,"Mesoamerican",5
1986,2736.16,"Durango",5
1986,2633.12,"Mesoamerican",5
1986,2455.04,"Durango",5
1986,2128,"Durango",5
1986,2542.4,"Mesoamerican",5
1986,910.56,"Nueva Granada",5
1986,1020.32,"Nueva Granada",5
1986,1187.2,"Nueva Granada",5
1986,816.48,"Nueva Granada",5
1986,1236.48,"Nueva Granada",5
1986,2931.04,"Durango",5
1986,1822.24,"Nueva Granada",5
1986,988.96,"Nueva Granada",5
1986,2431.52,"Durango",5
1986,2259.04,"Durango",5
1986,2362.08,"Durango",5
1986,2644.32,"Durango",5
1986,2294.88,"Durango",5
1986,4108.16,"Durango",5
1986,3945.76,"Durango",5
1986,4085.76,"Mesoamerican",5
1986,3220,"Mesoamerican",5
1986,4604.32,"Durango",5
1986,3888.64,"Mesoamerican",5
1986,4830.56,"Durango",5
1986,4662.56,"Durango",5
1986,3613.12,"Mesoamerican",5
1986,3601.92,"Nueva Granada",5
1986,3473.12,"Nueva Granada",5
1986,3525.76,"Nueva Granada",5
1986,4248.16,"Nueva Granada",5
1986,2532.32,"Nueva Granada",5
1986,4773.44,"Durango",5
1986,3445.12,"Nueva Granada",5
1986,3430.56,"Nueva Granada",5
1986,4453.12,"Durango",5
1986,4859.68,"Durango",5
1986,4593.12,"Durango",5
1986,3907.68,"Durango",5
1986,4017.44,"Durango",5
1986,2755.2,"Durango",5
1986,3185.28,"Durango",5
1986,2325.12,"Mesoamerican",5
1986,1636.32,"Mesoamerican",5
1986,2496.48,"Durango",5
1986,1678.88,"Mesoamerican",5
1986,2755.2,"Durango",5
1986,2582.72,"Durango",5
1986,1893.92,"Mesoamerican",5
1986,1980.16,"Nueva Granada",5
1986,1445.92,"Nueva Granada",5
1986,1765.12,"Nueva Granada",5
1986,2582.72,"Nueva Granada",5
1986,1721.44,"Nueva Granada",5
1986,1850.24,"Durango",5
1986,1980.16,"Nueva Granada",5
1986,1721.44,"Nueva Granada",5
1986,1937.6,"Durango",5
1986,2066.4,"Durango",5
1986,2325.12,"Durango",5
1986,1893.92,"Durango",5
1986,2367.68,"Durango",5
1986,1789.76,"Durango",5
1986,1631.84,"Durango",5
1986,1886.08,"Mesoamerican",5
1986,1505.28,"Mesoamerican",5
1986,1431.36,"Durango",5
1986,1260,"Mesoamerican",5
1986,1023.68,"Durango",5
1986,982.24,"Durango",5
1986,1098.72,"Mesoamerican",5
1986,884.8,"Nueva Granada",5
1986,809.76,"Nueva Granada",5
1986,1367.52,"Nueva Granada",5
1986,1047.2,"Nueva Granada",5
1986,1052.8,"Nueva Granada",5
1986,1949.92,"Durango",5
1986,965.44,"Nueva Granada",5
1986,893.76,"Nueva Granada",5
1986,1448.16,"Durango",5
1986,1061.76,"Durango",5
1986,1750.56,"Durango",5
1986,647.36,"Durango",5
1986,822.08,"Durango",5
1986,1151.36,"Durango",5
1986,1085.28,"Durango",5
1986,621.6,"Mesoamerican",5
1986,1098.72,"Mesoamerican",5
1986,1205.12,"Durango",5
1986,1057.28,"Mesoamerican",5
1986,740.32,"Durango",5
1986,993.44,"Durango",5
1986,880.32,"Mesoamerican",5
1986,842.24,"Nueva Granada",5
1986,826.56,"Nueva Granada",5
1986,860.16,"Nueva Granada",5
1986,993.44,"Nueva Granada",5
1986,981.12,"Nueva Granada",5
1986,1314.88,"Durango",5
1986,641.76,"Nueva Granada",5
1986,637.28,"Nueva Granada",5
1986,1405.6,"Durango",5
1986,773.92,"Durango",5
1986,1158.08,"Durango",5
1986,1466.08,"Durango",5
1986,3828.16,"Durango",5
1986,3940.16,"Durango",5
1986,2931.04,"Mesoamerican",5
1986,2340.8,"Mesoamerican",5
1986,3758.72,"Durango",5
1986,2325.12,"Mesoamerican",5
1986,2863.84,"Durango",5
1986,4584.16,"Durango",5
1986,1658.72,"Mesoamerican",5
1986,2440.48,"Nueva Granada",5
1986,2819.04,"Nueva Granada",5
1986,1450.4,"Nueva Granada",5
1986,2324,"Nueva Granada",5
1986,1122.24,"Nueva Granada",5
1986,2926.56,"Durango",5
1986,1441.44,"Nueva Granada",5
1986,2140.32,"Nueva Granada",5
1986,3702.72,"Durango",5
1986,4027.52,"Durango",5
1986,5017.6,"Durango",5
1986,4623.36,"Durango",5
1986,3872.96,"Durango",5
1986,2869.44,"Durango",5
1986,3081.12,"Durango",5
1986,2808.96,"Mesoamerican",5
1986,2265.76,"Mesoamerican",5
1986,3466.4,"Durango",5
1986,2474.08,"Mesoamerican",5
1986,2419.2,"Durango",5
1986,3077.76,"Durango",5
1986,1341.76,"Mesoamerican",5
1986,1433.6,"Nueva Granada",5
1986,1635.2,"Nueva Granada",5
1986,984.48,"Nueva Granada",5
1986,686.56,"Nueva Granada",5
1986,871.36,"Nueva Granada",5
1986,2763.04,"Durango",5
1986,1217.44,"Nueva Granada",5
1986,1742.72,"Nueva Granada",5
1986,2754.08,"Durango",5
1986,3222.24,"Durango",5
1986,2299.36,"Durango",5
1986,3920,"Durango",5
1986,2763.04,"Durango",5
1986,3053.12,"Durango",5
1986,2880.64,"Durango",5
1986,1654.24,"Mesoamerican",5
1986,1760.64,"Mesoamerican",5
1986,2768.64,"Durango",5
1986,1984.64,"Mesoamerican",5
1986,2446.08,"Durango",5
1986,3069.92,"Durango",5
1986,1693.44,"Mesoamerican",5
1986,2098.88,"Nueva Granada",5
1986,1777.44,"Nueva Granada",5
1986,1389.92,"Nueva Granada",5
1986,1667.68,"Nueva Granada",5
1986,1653.12,"Nueva Granada",5
1986,2615.2,"Durango",5
1986,1490.72,"Nueva Granada",5
1986,1748.32,"Nueva Granada",5
1986,2576,"Durango",5
1986,3049.76,"Durango",5
1986,2051.84,"Durango",5
1986,2831.36,"Durango",5
1986,2864.96,"Durango",5
1985,3112.48,"Durango",4
1985,2475.2,"Durango",4
1985,2789.92,"Durango",4
1985,2210.88,"Mesoamerican",4
1985,2960.16,"Durango",4
1985,717.92,"Mesoamerican",4
1985,2215.36,"Mesoamerican",4
1985,2254.56,"Mesoamerican",4
1985,595.84,"Mesoamerican",4
1985,2097.76,"Mesoamerican",4
1985,2991.52,"Durango",4
1985,1824.48,"Mesoamerican",4
1985,2117.92,"Durango",4
1985,1876,"Mesoamerican",4
1985,2668.96,"Durango",4
1985,1140.16,"Mesoamerican",4
1985,1988,"Nueva Granada",4
1985,2095.52,"Nueva Granada",4
1985,1653.12,"Nueva Granada",4
1985,661.92,"Mesoamerican",4
1985,1862.56,"Nueva Granada",4
1985,1256.64,"Mesoamerican",4
1985,887.04,"Mesoamerican",4
1985,3329.76,"Durango",4
1985,1863.68,"Mesoamerican",4
1985,2856,"Nueva Granada",4
1985,1637.44,"Nueva Granada",4
1985,2243.36,"Nueva Granada",4
1985,2581.6,"Durango",4
1985,2274.72,"Durango",4
1985,3473.12,"Durango",4
1985,3211.04,"Durango",4
1985,1457.12,"Nueva Granada",4
1985,814.24,"Durango",4
1985,11.2,"Durango",4
1985,240.8,"Durango",4
1985,276.64,"Mesoamerican",4
1985,185.92,"Durango",4
1985,275.52,"Mesoamerican",4
1985,330.4,"Mesoamerican",4
1985,4.48,"Mesoamerican",4
1985,269.92,"Mesoamerican",4
1985,13.44,"Mesoamerican",4
1985,20.16,"Durango",4
1985,98.56,"Mesoamerican",4
1985,0,"Durango",4
1985,135.52,"Mesoamerican",4
1985,997.92,"Durango",4
1985,352.8,"Mesoamerican",4
1985,409.92,"Nueva Granada",4
1985,367.36,"Nueva Granada",4
1985,324.8,"Nueva Granada",4
1985,175.84,"Mesoamerican",4
1985,57.12,"Nueva Granada",4
1985,143.36,"Mesoamerican",4
1985,133.28,"Mesoamerican",4
1985,504,"Durango",4
1985,68.32,"Mesoamerican",4
1985,96.32,"Nueva Granada",4
1985,432.32,"Nueva Granada",4
1985,61.6,"Nueva Granada",4
1985,402.08,"Durango",4
1985,100.8,"Durango",4
1985,236.32,"Durango",4
1985,548.8,"Durango",4
1985,36.96,"Nueva Granada",4
1985,4101.44,"Durango",4
1985,4920.16,"Durango",4
1985,3775.52,"Durango",4
1985,2976.96,"Mesoamerican",4
1985,4077.92,"Durango",4
1985,3971.52,"Mesoamerican",4
1985,2489.76,"Mesoamerican",4
1985,3052,"Mesoamerican",4
1985,4463.2,"Mesoamerican",4
1985,3502.24,"Mesoamerican",4
1985,2682.4,"Durango",4
1985,3349.92,"Mesoamerican",4
1985,2348.64,"Durango",4
1985,2028.32,"Mesoamerican",4
1985,4736.48,"Durango",4
1985,3169.6,"Mesoamerican",4
1985,2376.64,"Nueva Granada",4
1985,2492,"Nueva Granada",4
1985,2922.08,"Nueva Granada",4
1985,4202.24,"Mesoamerican",4
1985,1820,"Nueva Granada",4
1985,2657.76,"Mesoamerican",4
1985,3803.52,"Mesoamerican",4
1985,2805.6,"Durango",4
1985,2808.96,"Mesoamerican",4
1985,2470.72,"Nueva Granada",4
1985,2801.12,"Nueva Granada",4
1985,1934.24,"Nueva Granada",4
1985,3563.84,"Durango",4
1985,4148.48,"Durango",4
1985,4604.32,"Durango",4
1985,4176.48,"Durango",4
1985,1613.92,"Nueva Granada",4
1985,2825.76,"Durango",4
1985,3435.04,"Durango",4
1985,2891.84,"Durango",4
1985,2404.64,"Mesoamerican",4
1985,3926.72,"Durango",4
1985,3541.44,"Mesoamerican",4
1985,2817.92,"Mesoamerican",4
1985,2079.84,"Mesoamerican",4
1985,3109.12,"Mesoamerican",4
1985,2401.28,"Mesoamerican",4
1985,2983.68,"Durango",4
1985,2989.28,"Mesoamerican",4
1985,2251.2,"Durango",4
1985,1988,"Mesoamerican",4
1985,3205.44,"Durango",4
1985,2326.24,"Mesoamerican",4
1985,2364.32,"Nueva Granada",4
1985,1877.12,"Nueva Granada",4
1985,2436,"Nueva Granada",4
1985,3307.36,"Mesoamerican",4
1985,2338.56,"Nueva Granada",4
1985,2528.96,"Mesoamerican",4
1985,3386.88,"Mesoamerican",4
1985,3793.44,"Durango",4
1985,2455.04,"Mesoamerican",4
1985,2836.96,"Nueva Granada",4
1985,2465.12,"Nueva Granada",4
1985,2648.8,"Nueva Granada",4
1985,3133.76,"Durango",4
1985,3566.08,"Durango",4
1985,3186.4,"Durango",4
1985,2908.64,"Durango",4
1985,3659.04,"Nueva Granada",4
1985,2759.68,"Durango",4
1985,4002.88,"Durango",4
1985,3314.08,"Durango",4
1985,2502.08,"Mesoamerican",4
1985,3647.84,"Durango",4
1985,2380,"Mesoamerican",4
1985,2589.44,"Mesoamerican",4
1985,1919.68,"Mesoamerican",4
1985,3017.28,"Mesoamerican",4
1985,1890.56,"Mesoamerican",4
1985,3034.08,"Durango",4
1985,1995.84,"Durango",4
1985,1694.56,"Mesoamerican",4
1985,3735.2,"Durango",4
1985,1840.16,"Mesoamerican",4
1985,1961.12,"Nueva Granada",4
1985,2563.68,"Mesoamerican",4
