"Year","Y0","Heritability","Race"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.02382285,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.7177648,"Nueva Granada"
2001,18,0.6419816,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.1178194,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.5041253,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.8059581,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.8619598,"Nueva Granada"
2002,19,0.04755783,"Durango"
2002,19,NA,"Durango"
2002,19,0.8791153,"Durango"
2002,19,0.7689484,"Durango"
2002,19,NA,"Durango"
2002,19,0.3286906,"Durango"
2002,19,NA,"Durango"
2002,19,0.6511156,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.02931994,"Durango"
2002,19,0,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.1304215,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.0217388,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.7336866,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.8711668,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.5439173,"Durango"
2002,19,0.7469355,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.2465023,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.2273234,"Durango"
2002,19,0.3144327,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.1901356,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.07140754,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.6907647,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,NA,"Durango"
2002,19,0.8697275,"Durango"
2002,19,NA,"Durango"
2002,19,0.2332598,"Durango"
2002,19,0,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.9519959,"Mesoamerican"
2002,19,0.1855559,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.8265712,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.3488401,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.5058369,"Mesoamerican"
2002,19,0.9076772,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.1532911,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.5897963,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.5532705,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.5634562,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.1924009,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.4637821,"Mesoamerican"
2002,19,0.6133891,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.2470332,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.1213234,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.2969572,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0.8872335,"Mesoamerican"
2002,19,NA,"Mesoamerican"
2002,19,0,"Mesoamerican"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.2622708,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.9978629,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.5608384,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.281723,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.02382285,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.649797,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.3892244,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.3637042,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0.8229082,"Nueva Granada"
2002,19,NA,"Nueva Granada"
2002,19,0,"Nueva Granada"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.8829458,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.0972546,"Durango"
2003,20,NA,"Durango"
2003,20,0.6511156,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.1933484,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.1302565,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.4599212,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.9023067,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.7469355,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.2465023,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0,"Durango"
2003,20,NA,"Durango"
2003,20,0.1394876,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.02362851,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.6299068,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,NA,"Durango"
2003,20,0.9098475,"Durango"
2003,20,NA,"Durango"
2003,20,0,"Durango"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.4530579,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.9112914,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.3488401,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.000888761,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.4362326,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.1142278,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.1924009,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.198142,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.5169036,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.2522266,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.2940795,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0.8499847,"Mesoamerican"
2003,20,NA,"Mesoamerican"
2003,20,0,"Mesoamerican"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.6795531,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.8725351,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.9978629,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.5763459,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.3449314,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.560996,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.02382285,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.6085156,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.6699549,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.3026339,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.6348515,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,0.779621,"Nueva Granada"
2003,20,NA,"Nueva Granada"
2003,20,6.92e-08,"Nueva Granada"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.6427826,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,8.72e-11,"Durango"
2004,21,NA,"Durango"
2004,21,0.6511156,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.1499431,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.2055305,"Durango"
2004,21,0.1997623,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.5715793,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.7963069,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.7469355,"Durango"
2004,21,0.556485,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0,"Durango"
2004,21,NA,"Durango"
2004,21,0.405836,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.8562027,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.4193204,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,NA,"Durango"
2004,21,0.9554734,"Durango"
2004,21,NA,"Durango"
2004,21,0.04190594,"Durango"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.675084,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.999972,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.3488401,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.08943222,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.08017224,"Mesoamerican"
2004,21,0,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.2397781,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.604073,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,4.8e-10,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.198142,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.5519952,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.265485,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.5444752,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0.8053738,"Mesoamerican"
2004,21,NA,"Mesoamerican"
2004,21,0,"Mesoamerican"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.3344901,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.998981,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.9978629,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.3458138,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.6085156,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,1.23e-07,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.9196229,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.674069,"Nueva Granada"
2004,21,NA,"Nueva Granada"
2004,21,0.2602867,"Nueva Granada"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.4007133,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.6511156,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.09605303,"Durango"
2005,22,NA,"Durango"
2005,22,0,"Durango"
2005,22,NA,"Durango"
2005,22,0.2055305,"Durango"
2005,22,0.1997623,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.06366259,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.6229016,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.7469355,"Durango"
2005,22,0.7736852,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0,"Durango"
2005,22,NA,"Durango"
2005,22,0.3016902,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.2972369,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.1193481,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,NA,"Durango"
2005,22,0.6663016,"Durango"
2005,22,NA,"Durango"
2005,22,0.04190594,"Durango"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.648331,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.3488401,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.180631,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.08017224,"Mesoamerican"
2005,22,0,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.1023467,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.4972254,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.433882,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.2584606,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.5831891,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.4120915,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,NA,"Mesoamerican"
2005,22,0.4560689,"Mesoamerican"
