Site,Race,Latitude,Longitude,Year,Heritability
ABLE,Mesoamerican,49.69886,-112.763594,2001,0
ABVA,Mesoamerican,50.052864,-112.126564,2001,0.004848351
AZBO,Mesoamerican,32.451195,-109.958609,2001,NA
AZHE,Mesoamerican,31.43833,-110.108139,2001,0.8255876
AZKS,Mesoamerican,32.12751,-109.752162,2001,NA
AZSA,Mesoamerican,32.81499,-109.680619,2001,NA
CACH,Mesoamerican,39.6903,-121.823782,2001,NA
CACO,Mesoamerican,39.2,-122.02,2001,NA
CAD2,Mesoamerican,38.53505,-121.783175,2001,NA
CADV,Mesoamerican,38.53782,-121.756973,2001,NA
CAIR,Mesoamerican,33.6884,-117.722118,2001,NA
CAOR,Mesoamerican,39.62961,-122.005533,2001,NA
CARI,Mesoamerican,33.96833,-117.339196,2001,NA
COFC,Mesoamerican,40.65167,-104.999168,2001,0.4968234
COFR,Mesoamerican,39.17892,-108.700073,2001,0.4418359
IDKI,Mesoamerican,42.55103,-114.340004,2001,NA
IDNA,Mesoamerican,43.664948,-116.520451,2001,NA
IDP2,Mesoamerican,43.80256,-116.944202,2001,NA
IDPA,Mesoamerican,43.66495,-116.520451,2001,0.4268116
IDTF,Mesoamerican,42.6065,-114.504587,2001,NA
KSCO,Mesoamerican,39.387209,-101.068435,2001,NA
KSMA,Mesoamerican,39.21192,-96.589243,2001,NA
KSTR,Mesoamerican,38.47032,-101.77941,2001,NA
MBBR,Mesoamerican,49.86689,-99.973147,2001,NA
MBMO,Mesoamerican,49.18491,-98.078299,2001,0.4309503
MIEN,Mesoamerican,43.3541,-85.1791,2001,NA
MIS2,Mesoamerican,43.39521,-83.68696,2001,NA
MISA,Mesoamerican,43.39521,-83.686963,2001,0.6832911
MNBE,Mesoamerican,45.38951,-93.885754,2001,NA
MNCR,Mesoamerican,47.80604,-96.60909,2001,NA
MNLA,Mesoamerican,44.23915,-95.308206,2001,NA
MNMO,Mesoamerican,45.60179,-95.901515,2001,NA
MNPE,Mesoamerican,46.89022,-95.075698,2001,NA
MNPR,Mesoamerican,46.66384,-95.533428,2001,NA
MOCL,Mesoamerican,36.487915,-89.96273,2001,NA
MOCO,Mesoamerican,38.943,-92.319914,2001,NA
MOPO,Mesoamerican,36.395653,-89.609206,2001,NA
MTHU,Mesoamerican,45.92061,-108.241794,2001,NA
MTSI,Mesoamerican,47.72635,-104.150097,2001,0
NDAR,Mesoamerican,47.10414,-97.218143,2001,NA
NDCA,Mesoamerican,47.50822,-99.120669,2001,NA
NDER,Mesoamerican,47.11533,-97.387892,2001,0.01066544
NDFA,Mesoamerican,46.8994,-96.811921,2001,NA
NDHA,Mesoamerican,47.6331,-97.460334,2001,NA
NDPR,Mesoamerican,46.99889,-97.113918,2001,NA
NEMI,Mesoamerican,41.94062,-103.821274,2001,0.1924009
NENP,Mesoamerican,41.08757,-100.778668,2001,NA
NES2,Mesoamerican,41.89178,-103.678862,2001,NA
NESB,Mesoamerican,41.94255,-103.814399,2001,NA
NMFA,Mesoamerican,36.68915,-108.307665,2001,0.463314
NYFR,Mesoamerican,42.52198,-76.330525,2001,0.4960489
ONEL,Mesoamerican,43.6419,-80.401772,2001,NA
ONEX,Mesoamerican,43.31734,-81.506848,2001,NA
ONGU,Mesoamerican,43.54903,-80.213818,2001,0.2389072
ONHA,Mesoamerican,42.02955,-82.900968,2001,NA
PRIS,Mesoamerican,18.46457,-67.052045,2001,NA
SKOU,Mesoamerican,51.47894,-107.050903,2001,NA
SKSA,Mesoamerican,52.13359,-106.609455,2001,0.2547556
TXCS,Mesoamerican,30.540641,-96.427962,2001,NA
TXLU,Mesoamerican,33.6915,-101.826086,2001,NA
TXMU,Mesoamerican,33.45195,-99.614823,2001,NA
TXVE,Mesoamerican,34.080061,-99.368349,2001,NA
WAOT,Mesoamerican,46.79111,-119.033087,2001,0.05251968
WARO,Mesoamerican,46.29334,-119.734117,2001,NA
WAVA,Mesoamerican,45.67664,-122.649114,2001,NA
WYLI,Mesoamerican,42.13224,-104.394135,2001,NA
WYPO,Mesoamerican,44.77592,-108.758948,2001,0.640809
WYRI,Mesoamerican,43.0281,-108.426538,2001,NA
WYTO,Mesoamerican,42.0815,-104.219912,2001,0.3010927
ABBI,Nueva Granada,49.869621,-111.377099,2001,NA
ABBR,Nueva Granada,50.549506,-111.852109,2001,NA
ABLE,Nueva Granada,49.69886,-112.763594,2001,0
ABVA,Nueva Granada,50.052864,-112.126564,2001,NA
AZBO,Nueva Granada,32.451195,-109.958609,2001,NA
AZHE,Nueva Granada,31.43833,-110.108139,2001,0.6812726
AZKS,Nueva Granada,32.12751,-109.752162,2001,NA
AZSA,Nueva Granada,32.81499,-109.680619,2001,NA
CACH,Nueva Granada,39.6903,-121.823782,2001,NA
CACO,Nueva Granada,39.2,-122.02,2001,NA
CAD2,Nueva Granada,38.53505,-121.783175,2001,NA
CADV,Nueva Granada,38.53782,-121.756973,2001,NA
CAIR,Nueva Granada,33.6884,-117.722118,2001,NA
CAOR,Nueva Granada,39.62961,-122.005533,2001,NA
CARI,Nueva Granada,33.96833,-117.339196,2001,NA
COFC,Nueva Granada,40.65167,-104.999168,2001,0.511388
COFR,Nueva Granada,39.17892,-108.700073,2001,0.3905049
IDKI,Nueva Granada,42.55103,-114.340004,2001,NA
IDNA,Nueva Granada,43.664948,-116.520451,2001,NA
IDP2,Nueva Granada,43.80256,-116.944202,2001,NA
IDPA,Nueva Granada,43.66495,-116.520451,2001,0
IDTF,Nueva Granada,42.6065,-114.504587,2001,NA
KSCO,Nueva Granada,39.387209,-101.068435,2001,NA
KSMA,Nueva Granada,39.21192,-96.589243,2001,NA
KSTR,Nueva Granada,38.47032,-101.77941,2001,NA
MBBR,Nueva Granada,49.86689,-99.973147,2001,NA
MBMO,Nueva Granada,49.18491,-98.078299,2001,0.3800045
MIEN,Nueva Granada,43.3541,-85.1791,2001,0.2467242
MIS2,Nueva Granada,43.39521,-83.68696,2001,NA
MISA,Nueva Granada,43.39521,-83.686963,2001,0.987429
MNBE,Nueva Granada,45.38951,-93.885754,2001,NA
MNCR,Nueva Granada,47.80604,-96.60909,2001,NA
MNLA,Nueva Granada,44.23915,-95.308206,2001,NA
MNMO,Nueva Granada,45.60179,-95.901515,2001,NA
MNPE,Nueva Granada,46.89022,-95.075698,2001,NA
MNPR,Nueva Granada,46.66384,-95.533428,2001,NA
MOCL,Nueva Granada,36.487915,-89.96273,2001,NA
MOCO,Nueva Granada,38.943,-92.319914,2001,NA
MOPO,Nueva Granada,36.395653,-89.609206,2001,NA
MTHU,Nueva Granada,45.92061,-108.241794,2001,NA
MTSI,Nueva Granada,47.72635,-104.150097,2001,0
NDAR,Nueva Granada,47.10414,-97.218143,2001,NA
NDCA,Nueva Granada,47.50822,-99.120669,2001,NA
NDER,Nueva Granada,47.11533,-97.387892,2001,0
NDFA,Nueva Granada,46.8994,-96.811921,2001,NA
NDHA,Nueva Granada,47.6331,-97.460334,2001,NA
NDPR,Nueva Granada,46.99889,-97.113918,2001,NA
NEMI,Nueva Granada,41.94062,-103.821274,2001,0.02382285
NENP,Nueva Granada,41.08757,-100.778668,2001,NA
NES2,Nueva Granada,41.89178,-103.678862,2001,NA
NESB,Nueva Granada,41.94255,-103.814399,2001,NA
NMFA,Nueva Granada,36.68915,-108.307665,2001,0.7177648
NYFR,Nueva Granada,42.52198,-76.330525,2001,0.6419816
ONEL,Nueva Granada,43.6419,-80.401772,2001,NA
ONEX,Nueva Granada,43.31734,-81.506848,2001,NA
ONGU,Nueva Granada,43.54903,-80.213818,2001,0
ONHA,Nueva Granada,42.02955,-82.900968,2001,NA
PRIS,Nueva Granada,18.46457,-67.052045,2001,NA
SKOU,Nueva Granada,51.47894,-107.050903,2001,NA
SKSA,Nueva Granada,52.13359,-106.609455,2001,0.1178194
TXCS,Nueva Granada,30.540641,-96.427962,2001,NA
TXLU,Nueva Granada,33.6915,-101.826086,2001,NA
TXMU,Nueva Granada,33.45195,-99.614823,2001,NA
TXVE,Nueva Granada,34.080061,-99.368349,2001,NA
WAOT,Nueva Granada,46.79111,-119.033087,2001,0.5041253
WARO,Nueva Granada,46.29334,-119.734117,2001,NA
WAVA,Nueva Granada,45.67664,-122.649114,2001,NA
WYLI,Nueva Granada,42.13224,-104.394135,2001,NA
WYPO,Nueva Granada,44.77592,-108.758948,2001,0.8059581
WYRI,Nueva Granada,43.0281,-108.426538,2001,NA
WYTO,Nueva Granada,42.0815,-104.219912,2001,0.8619598
ABBI,Durango,49.869621,-111.377099,2002,0.04755783
ABBR,Durango,50.549506,-111.852109,2002,NA
ABLE,Durango,49.69886,-112.763594,2002,0.8791153
ABVA,Durango,50.052864,-112.126564,2002,0.7689484
AZBO,Durango,32.451195,-109.958609,2002,NA
AZHE,Durango,31.43833,-110.108139,2002,0.3286906
AZKS,Durango,32.12751,-109.752162,2002,NA
AZSA,Durango,32.81499,-109.680619,2002,0.6511156
CACH,Durango,39.6903,-121.823782,2002,NA
CACO,Durango,39.2,-122.02,2002,NA
CAD2,Durango,38.53505,-121.783175,2002,NA
CADV,Durango,38.53782,-121.756973,2002,NA
CAIR,Durango,33.6884,-117.722118,2002,NA
CAOR,Durango,39.62961,-122.005533,2002,NA
CARI,Durango,33.96833,-117.339196,2002,NA
COFC,Durango,40.65167,-104.999168,2002,0.02931994
COFR,Durango,39.17892,-108.700073,2002,0
IDKI,Durango,42.55103,-114.340004,2002,NA
IDNA,Durango,43.664948,-116.520451,2002,NA
IDP2,Durango,43.80256,-116.944202,2002,NA
IDPA,Durango,43.66495,-116.520451,2002,0.1304215
IDTF,Durango,42.6065,-114.504587,2002,NA
KSCO,Durango,39.387209,-101.068435,2002,NA
KSMA,Durango,39.21192,-96.589243,2002,NA
KSTR,Durango,38.47032,-101.77941,2002,NA
MBBR,Durango,49.86689,-99.973147,2002,NA
MBMO,Durango,49.18491,-98.078299,2002,0.0217388
MIEN,Durango,43.3541,-85.1791,2002,NA
MIS2,Durango,43.39521,-83.68696,2002,NA
MISA,Durango,43.39521,-83.686963,2002,0.7336866
MNBE,Durango,45.38951,-93.885754,2002,NA
MNCR,Durango,47.80604,-96.60909,2002,NA
MNLA,Durango,44.23915,-95.308206,2002,NA
MNMO,Durango,45.60179,-95.901515,2002,NA
MNPE,Durango,46.89022,-95.075698,2002,NA
MNPR,Durango,46.66384,-95.533428,2002,NA
MOCL,Durango,36.487915,-89.96273,2002,NA
MOCO,Durango,38.943,-92.319914,2002,NA
MOPO,Durango,36.395653,-89.609206,2002,NA
MTHU,Durango,45.92061,-108.241794,2002,NA
MTSI,Durango,47.72635,-104.150097,2002,0.8711668
NDAR,Durango,47.10414,-97.218143,2002,NA
NDCA,Durango,47.50822,-99.120669,2002,NA
NDER,Durango,47.11533,-97.387892,2002,0.5439173
NDFA,Durango,46.8994,-96.811921,2002,0.7469355
NDHA,Durango,47.6331,-97.460334,2002,NA
NDPR,Durango,46.99889,-97.113918,2002,NA
NEMI,Durango,41.94062,-103.821274,2002,0.2465023
NENP,Durango,41.08757,-100.778668,2002,NA
NES2,Durango,41.89178,-103.678862,2002,NA
NESB,Durango,41.94255,-103.814399,2002,NA
NMFA,Durango,36.68915,-108.307665,2002,0.2273234
NYFR,Durango,42.52198,-76.330525,2002,0.3144327
ONEL,Durango,43.6419,-80.401772,2002,NA
ONEX,Durango,43.31734,-81.506848,2002,NA
ONGU,Durango,43.54903,-80.213818,2002,0.1901356
ONHA,Durango,42.02955,-82.900968,2002,NA
PRIS,Durango,18.46457,-67.052045,2002,NA
SKOU,Durango,51.47894,-107.050903,2002,NA
SKSA,Durango,52.13359,-106.609455,2002,0.07140754
TXCS,Durango,30.540641,-96.427962,2002,NA
TXLU,Durango,33.6915,-101.826086,2002,NA
TXMU,Durango,33.45195,-99.614823,2002,NA
TXVE,Durango,34.080061,-99.368349,2002,NA
WAOT,Durango,46.79111,-119.033087,2002,0.6907647
WARO,Durango,46.29334,-119.734117,2002,NA
WAVA,Durango,45.67664,-122.649114,2002,NA
WYLI,Durango,42.13224,-104.394135,2002,NA
WYPO,Durango,44.77592,-108.758948,2002,0.8697275
WYRI,Durango,43.0281,-108.426538,2002,NA
WYTO,Durango,42.0815,-104.219912,2002,0.2332598
ABBI,Mesoamerican,49.869621,-111.377099,2002,0
ABBR,Mesoamerican,50.549506,-111.852109,2002,NA
ABLE,Mesoamerican,49.69886,-112.763594,2002,0.9519959
ABVA,Mesoamerican,50.052864,-112.126564,2002,0.1855559
AZBO,Mesoamerican,32.451195,-109.958609,2002,NA
AZHE,Mesoamerican,31.43833,-110.108139,2002,0.8265712
AZKS,Mesoamerican,32.12751,-109.752162,2002,NA
AZSA,Mesoamerican,32.81499,-109.680619,2002,0.3488401
CACH,Mesoamerican,39.6903,-121.823782,2002,NA
CACO,Mesoamerican,39.2,-122.02,2002,NA
CAD2,Mesoamerican,38.53505,-121.783175,2002,NA
CADV,Mesoamerican,38.53782,-121.756973,2002,NA
CAIR,Mesoamerican,33.6884,-117.722118,2002,NA
CAOR,Mesoamerican,39.62961,-122.005533,2002,NA
CARI,Mesoamerican,33.96833,-117.339196,2002,NA
COFC,Mesoamerican,40.65167,-104.999168,2002,0.5058369
COFR,Mesoamerican,39.17892,-108.700073,2002,0.9076772
IDKI,Mesoamerican,42.55103,-114.340004,2002,NA
IDNA,Mesoamerican,43.664948,-116.520451,2002,NA
IDP2,Mesoamerican,43.80256,-116.944202,2002,NA
IDPA,Mesoamerican,43.66495,-116.520451,2002,0.1532911
IDTF,Mesoamerican,42.6065,-114.504587,2002,NA
KSCO,Mesoamerican,39.387209,-101.068435,2002,NA
KSMA,Mesoamerican,39.21192,-96.589243,2002,NA
KSTR,Mesoamerican,38.47032,-101.77941,2002,NA
MBBR,Mesoamerican,49.86689,-99.973147,2002,NA
MBMO,Mesoamerican,49.18491,-98.078299,2002,0.5897963
MIEN,Mesoamerican,43.3541,-85.1791,2002,NA
MIS2,Mesoamerican,43.39521,-83.68696,2002,NA
MISA,Mesoamerican,43.39521,-83.686963,2002,0.5532705
MNBE,Mesoamerican,45.38951,-93.885754,2002,NA
MNCR,Mesoamerican,47.80604,-96.60909,2002,NA
MNLA,Mesoamerican,44.23915,-95.308206,2002,NA
MNMO,Mesoamerican,45.60179,-95.901515,2002,NA
MNPE,Mesoamerican,46.89022,-95.075698,2002,NA
MNPR,Mesoamerican,46.66384,-95.533428,2002,NA
MOCL,Mesoamerican,36.487915,-89.96273,2002,NA
MOCO,Mesoamerican,38.943,-92.319914,2002,NA
MOPO,Mesoamerican,36.395653,-89.609206,2002,NA
MTHU,Mesoamerican,45.92061,-108.241794,2002,NA
MTSI,Mesoamerican,47.72635,-104.150097,2002,0
NDAR,Mesoamerican,47.10414,-97.218143,2002,NA
NDCA,Mesoamerican,47.50822,-99.120669,2002,NA
NDER,Mesoamerican,47.11533,-97.387892,2002,0.5634562
NDFA,Mesoamerican,46.8994,-96.811921,2002,NA
NDHA,Mesoamerican,47.6331,-97.460334,2002,NA
NDPR,Mesoamerican,46.99889,-97.113918,2002,NA
NEMI,Mesoamerican,41.94062,-103.821274,2002,0.1924009
NENP,Mesoamerican,41.08757,-100.778668,2002,NA
NES2,Mesoamerican,41.89178,-103.678862,2002,NA
NESB,Mesoamerican,41.94255,-103.814399,2002,NA
NMFA,Mesoamerican,36.68915,-108.307665,2002,0.4637821
NYFR,Mesoamerican,42.52198,-76.330525,2002,0.6133891
ONEL,Mesoamerican,43.6419,-80.401772,2002,NA
ONEX,Mesoamerican,43.31734,-81.506848,2002,NA
ONGU,Mesoamerican,43.54903,-80.213818,2002,0.2470332
ONHA,Mesoamerican,42.02955,-82.900968,2002,NA
PRIS,Mesoamerican,18.46457,-67.052045,2002,NA
SKOU,Mesoamerican,51.47894,-107.050903,2002,NA
SKSA,Mesoamerican,52.13359,-106.609455,2002,0.1213234
TXCS,Mesoamerican,30.540641,-96.427962,2002,NA
TXLU,Mesoamerican,33.6915,-101.826086,2002,NA
TXMU,Mesoamerican,33.45195,-99.614823,2002,NA
TXVE,Mesoamerican,34.080061,-99.368349,2002,NA
WAOT,Mesoamerican,46.79111,-119.033087,2002,0.2969572
WARO,Mesoamerican,46.29334,-119.734117,2002,NA
WAVA,Mesoamerican,45.67664,-122.649114,2002,NA
WYLI,Mesoamerican,42.13224,-104.394135,2002,NA
WYPO,Mesoamerican,44.77592,-108.758948,2002,0.8872335
WYRI,Mesoamerican,43.0281,-108.426538,2002,NA
WYTO,Mesoamerican,42.0815,-104.219912,2002,0
ABBI,Nueva Granada,49.869621,-111.377099,2002,NA
ABBR,Nueva Granada,50.549506,-111.852109,2002,NA
ABLE,Nueva Granada,49.69886,-112.763594,2002,0
ABVA,Nueva Granada,50.052864,-112.126564,2002,NA
AZBO,Nueva Granada,32.451195,-109.958609,2002,NA
AZHE,Nueva Granada,31.43833,-110.108139,2002,0.2622708
AZKS,Nueva Granada,32.12751,-109.752162,2002,NA
AZSA,Nueva Granada,32.81499,-109.680619,2002,0.9978629
CACH,Nueva Granada,39.6903,-121.823782,2002,NA
CACO,Nueva Granada,39.2,-122.02,2002,NA
CAD2,Nueva Granada,38.53505,-121.783175,2002,NA
CADV,Nueva Granada,38.53782,-121.756973,2002,NA
CAIR,Nueva Granada,33.6884,-117.722118,2002,NA
CAOR,Nueva Granada,39.62961,-122.005533,2002,NA
CARI,Nueva Granada,33.96833,-117.339196,2002,NA
COFC,Nueva Granada,40.65167,-104.999168,2002,0.5608384
COFR,Nueva Granada,39.17892,-108.700073,2002,NA
IDKI,Nueva Granada,42.55103,-114.340004,2002,NA
IDNA,Nueva Granada,43.664948,-116.520451,2002,NA
IDP2,Nueva Granada,43.80256,-116.944202,2002,NA
IDPA,Nueva Granada,43.66495,-116.520451,2002,0.281723
IDTF,Nueva Granada,42.6065,-114.504587,2002,NA
KSCO,Nueva Granada,39.387209,-101.068435,2002,NA
KSMA,Nueva Granada,39.21192,-96.589243,2002,NA
KSTR,Nueva Granada,38.47032,-101.77941,2002,NA
MBBR,Nueva Granada,49.86689,-99.973147,2002,NA
MBMO,Nueva Granada,49.18491,-98.078299,2002,NA
MIEN,Nueva Granada,43.3541,-85.1791,2002,NA
MIS2,Nueva Granada,43.39521,-83.68696,2002,NA
MISA,Nueva Granada,43.39521,-83.686963,2002,0
MNBE,Nueva Granada,45.38951,-93.885754,2002,NA
MNCR,Nueva Granada,47.80604,-96.60909,2002,NA
MNLA,Nueva Granada,44.23915,-95.308206,2002,NA
MNMO,Nueva Granada,45.60179,-95.901515,2002,NA
MNPE,Nueva Granada,46.89022,-95.075698,2002,NA
MNPR,Nueva Granada,46.66384,-95.533428,2002,NA
MOCL,Nueva Granada,36.487915,-89.96273,2002,NA
MOCO,Nueva Granada,38.943,-92.319914,2002,NA
MOPO,Nueva Granada,36.395653,-89.609206,2002,NA
MTHU,Nueva Granada,45.92061,-108.241794,2002,NA
MTSI,Nueva Granada,47.72635,-104.150097,2002,0
NDAR,Nueva Granada,47.10414,-97.218143,2002,NA
NDCA,Nueva Granada,47.50822,-99.120669,2002,NA
NDER,Nueva Granada,47.11533,-97.387892,2002,NA
NDFA,Nueva Granada,46.8994,-96.811921,2002,NA
NDHA,Nueva Granada,47.6331,-97.460334,2002,NA
NDPR,Nueva Granada,46.99889,-97.113918,2002,NA
NEMI,Nueva Granada,41.94062,-103.821274,2002,0.02382285
NENP,Nueva Granada,41.08757,-100.778668,2002,NA
NES2,Nueva Granada,41.89178,-103.678862,2002,NA
NESB,Nueva Granada,41.94255,-103.814399,2002,NA
NMFA,Nueva Granada,36.68915,-108.307665,2002,NA
NYFR,Nueva Granada,42.52198,-76.330525,2002,0.649797
ONEL,Nueva Granada,43.6419,-80.401772,2002,NA
ONEX,Nueva Granada,43.31734,-81.506848,2002,NA
ONGU,Nueva Granada,43.54903,-80.213818,2002,0.3892244
ONHA,Nueva Granada,42.02955,-82.900968,2002,NA
PRIS,Nueva Granada,18.46457,-67.052045,2002,NA
SKOU,Nueva Granada,51.47894,-107.050903,2002,NA
SKSA,Nueva Granada,52.13359,-106.609455,2002,NA
TXCS,Nueva Granada,30.540641,-96.427962,2002,NA
TXLU,Nueva Granada,33.6915,-101.826086,2002,NA
TXMU,Nueva Granada,33.45195,-99.614823,2002,NA
TXVE,Nueva Granada,34.080061,-99.368349,2002,NA
WAOT,Nueva Granada,46.79111,-119.033087,2002,0.3637042
WARO,Nueva Granada,46.29334,-119.734117,2002,NA
WAVA,Nueva Granada,45.67664,-122.649114,2002,NA
WYLI,Nueva Granada,42.13224,-104.394135,2002,NA
WYPO,Nueva Granada,44.77592,-108.758948,2002,0.8229082
WYRI,Nueva Granada,43.0281,-108.426538,2002,NA
WYTO,Nueva Granada,42.0815,-104.219912,2002,0
ABBI,Durango,49.869621,-111.377099,2003,NA
ABBR,Durango,50.549506,-111.852109,2003,NA
ABLE,Durango,49.69886,-112.763594,2003,0.8829458
ABVA,Durango,50.052864,-112.126564,2003,NA
AZBO,Durango,32.451195,-109.958609,2003,NA
AZHE,Durango,31.43833,-110.108139,2003,0.0972546
AZKS,Durango,32.12751,-109.752162,2003,NA
AZSA,Durango,32.81499,-109.680619,2003,0.6511156
CACH,Durango,39.6903,-121.823782,2003,NA
CACO,Durango,39.2,-122.02,2003,NA
CAD2,Durango,38.53505,-121.783175,2003,NA
CADV,Durango,38.53782,-121.756973,2003,NA
CAIR,Durango,33.6884,-117.722118,2003,NA
CAOR,Durango,39.62961,-122.005533,2003,NA
CARI,Durango,33.96833,-117.339196,2003,NA
COFC,Durango,40.65167,-104.999168,2003,0.1933484
COFR,Durango,39.17892,-108.700073,2003,NA
IDKI,Durango,42.55103,-114.340004,2003,NA
IDNA,Durango,43.664948,-116.520451,2003,NA
IDP2,Durango,43.80256,-116.944202,2003,NA
IDPA,Durango,43.66495,-116.520451,2003,0.1302565
IDTF,Durango,42.6065,-114.504587,2003,NA
KSCO,Durango,39.387209,-101.068435,2003,NA
KSMA,Durango,39.21192,-96.589243,2003,NA
KSTR,Durango,38.47032,-101.77941,2003,NA
MBBR,Durango,49.86689,-99.973147,2003,NA
MBMO,Durango,49.18491,-98.078299,2003,NA
MIEN,Durango,43.3541,-85.1791,2003,NA
MIS2,Durango,43.39521,-83.68696,2003,NA
MISA,Durango,43.39521,-83.686963,2003,0.4599212
MNBE,Durango,45.38951,-93.885754,2003,NA
MNCR,Durango,47.80604,-96.60909,2003,NA
MNLA,Durango,44.23915,-95.308206,2003,NA
MNMO,Durango,45.60179,-95.901515,2003,NA
MNPE,Durango,46.89022,-95.075698,2003,NA
MNPR,Durango,46.66384,-95.533428,2003,NA
MOCL,Durango,36.487915,-89.96273,2003,NA
MOCO,Durango,38.943,-92.319914,2003,NA
MOPO,Durango,36.395653,-89.609206,2003,NA
MTHU,Durango,45.92061,-108.241794,2003,NA
MTSI,Durango,47.72635,-104.150097,2003,0.9023067
NDAR,Durango,47.10414,-97.218143,2003,NA
NDCA,Durango,47.50822,-99.120669,2003,NA
NDER,Durango,47.11533,-97.387892,2003,NA
NDFA,Durango,46.8994,-96.811921,2003,0.7469355
NDHA,Durango,47.6331,-97.460334,2003,NA
NDPR,Durango,46.99889,-97.113918,2003,NA
NEMI,Durango,41.94062,-103.821274,2003,0.2465023
NENP,Durango,41.08757,-100.778668,2003,NA
NES2,Durango,41.89178,-103.678862,2003,NA
NESB,Durango,41.94255,-103.814399,2003,0
NMFA,Durango,36.68915,-108.307665,2003,NA
NYFR,Durango,42.52198,-76.330525,2003,0.1394876
ONEL,Durango,43.6419,-80.401772,2003,NA
ONEX,Durango,43.31734,-81.506848,2003,NA
ONGU,Durango,43.54903,-80.213818,2003,0.02362851
ONHA,Durango,42.02955,-82.900968,2003,NA
PRIS,Durango,18.46457,-67.052045,2003,NA
SKOU,Durango,51.47894,-107.050903,2003,NA
SKSA,Durango,52.13359,-106.609455,2003,NA
TXCS,Durango,30.540641,-96.427962,2003,NA
TXLU,Durango,33.6915,-101.826086,2003,NA
TXMU,Durango,33.45195,-99.614823,2003,NA
TXVE,Durango,34.080061,-99.368349,2003,NA
WAOT,Durango,46.79111,-119.033087,2003,0.6299068
WARO,Durango,46.29334,-119.734117,2003,NA
WAVA,Durango,45.67664,-122.649114,2003,NA
WYLI,Durango,42.13224,-104.394135,2003,NA
WYPO,Durango,44.77592,-108.758948,2003,0.9098475
WYRI,Durango,43.0281,-108.426538,2003,NA
WYTO,Durango,42.0815,-104.219912,2003,0
ABBI,Mesoamerican,49.869621,-111.377099,2003,NA
ABBR,Mesoamerican,50.549506,-111.852109,2003,NA
ABLE,Mesoamerican,49.69886,-112.763594,2003,0.4530579
ABVA,Mesoamerican,50.052864,-112.126564,2003,NA
AZBO,Mesoamerican,32.451195,-109.958609,2003,NA
AZHE,Mesoamerican,31.43833,-110.108139,2003,0.9112914
AZKS,Mesoamerican,32.12751,-109.752162,2003,NA
AZSA,Mesoamerican,32.81499,-109.680619,2003,0.3488401
CACH,Mesoamerican,39.6903,-121.823782,2003,NA
CACO,Mesoamerican,39.2,-122.02,2003,NA
CAD2,Mesoamerican,38.53505,-121.783175,2003,NA
CADV,Mesoamerican,38.53782,-121.756973,2003,NA
CAIR,Mesoamerican,33.6884,-117.722118,2003,NA
CAOR,Mesoamerican,39.62961,-122.005533,2003,NA
CARI,Mesoamerican,33.96833,-117.339196,2003,NA
COFC,Mesoamerican,40.65167,-104.999168,2003,0
COFR,Mesoamerican,39.17892,-108.700073,2003,NA
IDKI,Mesoamerican,42.55103,-114.340004,2003,NA
IDNA,Mesoamerican,43.664948,-116.520451,2003,NA
IDP2,Mesoamerican,43.80256,-116.944202,2003,NA
IDPA,Mesoamerican,43.66495,-116.520451,2003,0.000888761
IDTF,Mesoamerican,42.6065,-114.504587,2003,NA
KSCO,Mesoamerican,39.387209,-101.068435,2003,NA
KSMA,Mesoamerican,39.21192,-96.589243,2003,NA
KSTR,Mesoamerican,38.47032,-101.77941,2003,NA
MBBR,Mesoamerican,49.86689,-99.973147,2003,NA
MBMO,Mesoamerican,49.18491,-98.078299,2003,NA
MIEN,Mesoamerican,43.3541,-85.1791,2003,NA
MIS2,Mesoamerican,43.39521,-83.68696,2003,NA
MISA,Mesoamerican,43.39521,-83.686963,2003,0.4362326
MNBE,Mesoamerican,45.38951,-93.885754,2003,NA
MNCR,Mesoamerican,47.80604,-96.60909,2003,NA
MNLA,Mesoamerican,44.23915,-95.308206,2003,NA
MNMO,Mesoamerican,45.60179,-95.901515,2003,NA
MNPE,Mesoamerican,46.89022,-95.075698,2003,NA
MNPR,Mesoamerican,46.66384,-95.533428,2003,NA
MOCL,Mesoamerican,36.487915,-89.96273,2003,NA
MOCO,Mesoamerican,38.943,-92.319914,2003,NA
MOPO,Mesoamerican,36.395653,-89.609206,2003,NA
MTHU,Mesoamerican,45.92061,-108.241794,2003,NA
MTSI,Mesoamerican,47.72635,-104.150097,2003,0.1142278
